Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),TRSP(%),TFPS(Hz),RRSP(%),TPWR(dBm),Ptch(rad),Roll(rad),Yaw(rad),FM,RxBt(V),Curr(A),Capa(mAh),Bat%(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,VSpd(m/s),Hdg(°),GSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-02-09,16:30:52.530,-93,0,58,0,0,1,250,-92,46,6,24,50,22,24,-0.07,-0.02,1.41,"WP",15.0,4.6,1499,82,51.405706 11.591145,54.6,94.50,69,23,-0.1,94,16,21,33,-692,-19,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:53.030,-92,0,70,0,0,1,250,-92,58,6,24,50,24,24,-0.06,-0.03,1.39,"WP",15.0,4.6,1499,82,51.405706 11.591145,54.6,94.50,69,23,0.1,94,12,21,33,-692,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:53.530,-90,0,70,0,0,1,250,-92,58,5,24,50,28,24,-0.04,-0.08,1.39,"WP",15.0,4.6,1499,82,51.405706 11.591145,54.6,94.50,69,23,0.0,94,12,21,34,-692,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:54.030,-90,0,80,0,0,1,250,-91,64,7,26,50,28,24,-0.08,-0.25,1.34,"WP",15.0,4.6,1499,82,51.405658 11.592061,53.9,92.50,69,23,-0.4,94,10,21,33,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:54.530,-91,0,80,0,0,1,250,-88,64,8,31,50,26,24,-0.04,-0.22,1.23,"WP",15.0,4.6,1504,82,51.405658 11.592061,53.9,92.50,69,23,-0.2,94,10,21,34,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:55.030,-90,0,92,0,0,1,250,-88,54,8,31,50,28,24,-0.05,-0.20,1.15,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,-0.4,94,16,22,32,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1515,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:55.530,-91,0,92,0,0,1,250,-90,54,8,28,50,26,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,-0.3,94,16,21,34,-693,-19,-1024,-205,-1024,967,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:56.030,-92,0,94,0,0,1,250,-93,58,6,22,50,24,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,-0.2,94,16,21,33,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:56.530,-87,0,94,0,0,1,250,-86,58,8,35,50,33,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,-0.2,90,16,21,33,-692,-19,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:57.030,-89,0,94,0,0,1,250,-92,60,5,31,50,29,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,-0.2,90,16,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:57.530,-89,0,94,0,0,1,250,-89,60,8,33,50,29,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,0.1,90,16,21,33,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:58.030,-90,0,90,0,0,1,250,-91,66,6,28,50,28,24,-0.06,-0.17,1.13,"WP",15.0,4.6,1504,82,51.405657 11.592188,53.2,87.50,69,22,0.1,90,12,21,33,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:58.530,-94,0,90,0,0,1,250,-89,66,8,29,50,20,24,-0.06,-0.17,1.13,"WP",14.9,4.9,1510,81,51.405657 11.592188,53.2,87.50,69,22,0.1,90,12,21,33,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:59.030,-89,0,88,0,0,1,250,-88,72,9,28,50,28,24,-0.07,0.01,1.08,"WP",14.9,4.9,1510,81,51.405790 11.592979,52.5,71.60,68,22,0.1,90,10,21,33,-692,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:30:59.530,-92,0,88,0,0,1,250,-91,72,8,29,50,28,24,-0.05,0.00,1.08,"WP",14.9,4.8,1511,81,51.405790 11.592979,52.5,71.60,68,22,0.0,90,10,22,34,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:00.030,-94,0,92,0,0,1,250,-93,68,6,26,50,26,24,-0.07,0.00,1.08,"WP",14.9,4.8,1511,81,51.405828 11.593176,51.6,74.00,68,22,0.0,74,17,21,33,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:00.530,-92,0,92,0,0,1,250,-90,68,7,22,50,22,24,-0.07,0.00,1.08,"WP",14.9,4.8,1511,81,51.405847 11.593276,51.7,73.90,68,22,0.0,74,17,21,33,-693,-19,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:01.030,-89,0,92,0,0,1,250,-89,86,9,28,50,24,24,-0.05,0.00,1.08,"WP",14.9,4.8,1511,81,51.405865 11.593375,51.3,74.20,68,22,0.0,74,17,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:01.530,-90,0,92,0,0,1,250,-91,86,6,28,50,28,24,-0.05,0.00,1.08,"WP",14.9,4.8,1511,81,51.405883 11.593474,51.4,74.50,68,22,0.0,73,16,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:02.030,-92,0,94,0,0,1,250,-90,72,7,29,50,28,24,-0.08,0.00,1.08,"WP",14.9,4.8,1511,81,51.405883 11.593474,51.4,74.50,68,22,0.0,73,16,21,33,-693,-20,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:02.530,-92,0,94,0,0,1,250,-92,72,7,29,50,26,24,-0.08,0.00,1.08,"WP",14.9,4.8,1511,81,51.405917 11.593675,50.9,74.80,68,22,0.0,73,16,21,34,-693,-19,-1024,-205,-1024,970,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1018,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:03.030,-90,0,94,0,0,1,250,-90,62,8,28,50,24,24,-0.04,-0.01,1.08,"WP",14.9,4.8,1511,81,51.405917 11.593675,50.9,74.80,68,22,0.0,74,16,21,33,-692,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:03.530,-90,0,94,0,0,1,250,-91,62,4,29,50,28,24,-0.08,0.00,1.06,"WP",14.9,4.7,1516,81,51.405954 11.593877,51.6,75.10,68,22,-0.4,74,16,21,33,-693,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:04.030,-89,0,94,0,0,1,250,-89,56,8,28,50,24,24,-0.05,0.00,1.04,"WP",14.9,4.7,1516,81,51.405971 11.593977,51.5,74.70,68,22,0.0,73,15,21,34,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:04.530,-91,0,94,0,0,1,250,-89,56,8,29,50,26,24,-0.07,0.01,1.04,"WP",14.9,4.7,1516,81,51.405971 11.593977,51.5,74.70,68,22,0.0,73,15,21,33,-692,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:05.030,-90,0,92,0,0,1,250,-89,62,2,37,50,26,24,-0.06,0.00,1.06,"WP",14.9,4.7,1516,81,51.406007 11.594175,52.1,75.00,67,22,0.0,74,15,21,33,-693,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:05.530,-90,0,92,0,0,1,250,-89,62,7,26,50,28,24,-0.05,0.00,1.04,"WP",14.9,4.8,1519,81,51.406025 11.594275,51.4,75.40,67,22,0.0,74,15,21,34,-693,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:06.030,-90,0,96,0,0,1,250,-90,78,8,28,50,28,24,-0.04,-0.02,1.04,"WP",14.9,4.8,1519,81,51.406041 11.594375,51.4,75.10,67,22,0.1,74,15,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:06.530,-91,0,96,0,0,1,250,-90,78,4,29,50,26,24,-0.06,0.00,1.04,"WP",14.9,4.7,1520,81,51.406058 11.594475,51.8,74.60,67,22,0.1,73,15,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:07.030,-92,0,94,0,0,1,250,-93,72,6,35,50,26,24,-0.03,0.00,1.06,"WP",14.9,4.7,1520,81,51.406075 11.594575,51.9,74.70,67,21,0.2,73,15,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:07.530,-92,0,94,0,0,1,250,-92,72,7,24,50,28,24,-0.02,0.01,1.06,"WP",14.9,4.5,1522,81,51.406095 11.594697,51.4,76.20,67,21,0.1,73,15,21,34,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:08.030,-90,0,90,0,0,1,250,-89,60,8,26,50,28,24,-0.04,-0.03,1.06,"WP",14.9,4.5,1522,81,51.406107 11.594778,51.9,76.30,67,21,0.1,75,15,21,33,-693,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:08.530,-89,0,90,0,0,1,250,-89,60,8,28,50,29,24,-0.04,-0.03,1.06,"WP",15.0,4.3,1523,81,51.406124 11.594880,52.1,76.30,66,21,0.2,75,15,21,33,-692,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:09.030,-91,0,92,0,0,1,250,-90,64,6,28,50,26,24,-0.03,0.01,1.09,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.2,75,14,21,33,-692,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:09.530,-89,0,92,0,0,1,250,-90,64,7,15,50,29,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,75,14,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:10.030,-91,0,92,0,0,1,250,-94,46,6,17,50,20,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,15,21,33,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:10.530,-91,0,92,0,0,1,250,-91,46,7,39,50,26,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,15,21,33,-693,-20,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:11.030,-91,0,94,0,0,1,250,-86,58,1,28,50,26,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,15,21,34,-693,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:11.530,-92,0,94,0,0,1,250,-93,58,6,26,50,28,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,12,21,34,-693,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:12.030,-91,0,90,0,0,1,250,-92,64,7,24,50,26,24,-0.04,-0.06,1.08,"WP",15.0,4.3,1523,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,12,21,34,-693,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:12.530,-92,0,90,0,0,1,250,-89,64,-2,9,50,28,24,-0.04,-0.06,1.08,"WP",15.0,4.2,1528,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,12,21,34,-692,-19,-1024,-205,-1024,969,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:13.030,-90,0,90,0,0,1,250,-90,58,8,39,50,22,24,-0.05,0.03,1.09,"WP",15.0,4.2,1528,81,51.406143 11.595004,51.8,76.20,67,21,0.0,76,9,21,33,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:13.530,-91,0,90,0,0,1,250,-90,58,7,28,50,29,24,-0.04,-0.06,1.08,"WP",15.0,4.4,1529,81,51.406143 11.595004,51.8,76.20,67,21,-0.2,76,9,21,34,-693,-19,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:14.030,-90,0,92,0,0,1,250,-90,70,7,26,50,20,24,-0.05,0.00,1.06,"WP",14.9,4.5,1530,81,51.406301 11.596008,52.3,75.70,67,21,-0.5,76,7,21,34,-693,-19,-1024,-205,-1024,968,144,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:14.530,-90,0,92,0,0,1,250,-91,70,5,31,50,28,24,-0.06,-0.04,1.06,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.3,76,7,21,33,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:15.030,-91,0,94,0,0,1,250,-91,56,7,26,50,24,24,-0.07,-0.02,1.02,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.2,74,17,21,33,-693,-19,-1024,-205,-1024,970,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1018,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:15.530,-93,0,94,0,0,1,250,-94,56,5,20,50,22,24,-0.07,0.02,1.04,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.1,74,17,21,34,-692,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:16.030,-96,0,88,0,0,1,250,-97,66,2,19,50,20,24,-0.06,0.00,1.08,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.1,74,17,21,34,-693,-20,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:16.530,-90,0,88,0,0,1,250,-88,66,-7,26,50,28,24,-0.06,0.02,1.09,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.2,74,15,21,33,-693,-19,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:17.030,-92,0,74,0,0,1,250,-94,52,5,6,50,22,24,-0.06,-0.03,1.09,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.4,74,15,21,33,-693,-19,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1491,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:17.530,-92,0,74,0,0,1,250,-94,52,0,22,50,22,24,-0.05,0.00,1.09,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.5,74,15,21,33,-693,-20,-1024,-205,-1024,969,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1019,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2025-02-09,16:31:18.030,-96,0,80,0,0,1,250,-97,60,3,26,50,19,24,-0.08,-0.04,1.08,"WP",14.9,4.5,1530,81,51.406323 11.596131,52.6,75.10,66,21,-0.4,74,12,21,34,-693,-20,-1024,-205,-1024,968,145,0,-1,0,0,0,1,0,-1,0x1100001800000000,1490,1516,1162,1510,1000,1500,1000,1500,1020,1477,1500,1000,1500,1398,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
